"region","site","block","plot","net","water","fruits","buds_notincl","flowers_incl","damage","exclude_net_off","blocksite","MAT_hist","Tfal_hist","Twin_hist","Tspr_hist","Tsum_hist","MAP_hist","PPT_at_hist","PPT_wt_hist","PPT_sp_hist","PPT_sm_hist","MAT_exp","Tfal_exp","Twin_exp","Tspr_exp","Tsum_exp","MAP_exp","PPT_at_exp","PPT_wt_exp","PPT_sp_exp","PPT_sm_exp","plants_transect","plants_plot_siteavg","flower_plant_siteavg","flower_plant_control_siteavg","flower_density_plots_siteavg","flower_density_transects_siteavg","plant_count_plot","plant_size_plot","flowers_plant_control","fruits_per_plot","avgseedsplot","totalseeds"
"Center","Government Trail Ridge","2","W","no","yes",2,NA,NA,"","","Government Trail Ridge 2",6.868,7.322,-0.474,5.086,14.67,712.7,163.32,241.9,189.74,87.42,9.89666648705801,9.62333321571351,2.42333340644837,7.72666645050049,19.4899997711182,586.440009117127,158.150003433228,232.740001678466,131.870002746582,53.230001449585,2.11666666666667,16.6190476190476,2.46706586826347,2.41,40.0519047619048,5.10116666666667,20,1.3,2.41,48.2,19.25,38
"Center","Government Trail Ridge","2","W","no","yes",2,NA,NA,"","","Government Trail Ridge 2",6.868,7.322,-0.474,5.086,14.67,712.7,163.32,241.9,189.74,87.42,9.89666648705801,9.62333321571351,2.42333340644837,7.72666645050049,19.4899997711182,586.440009117127,158.150003433228,232.740001678466,131.870002746582,53.230001449585,2.11666666666667,16.6190476190476,2.46706586826347,2.41,40.0519047619048,5.10116666666667,20,1.3,2.41,48.2,19.25,38
"Center","Government Trail Ridge","2","W","no","yes",2,NA,NA,"","","Government Trail Ridge 2",6.868,7.322,-0.474,5.086,14.67,712.7,163.32,241.9,189.74,87.42,9.89666648705801,9.62333321571351,2.42333340644837,7.72666645050049,19.4899997711182,586.440009117127,158.150003433228,232.740001678466,131.870002746582,53.230001449585,2.11666666666667,16.6190476190476,2.46706586826347,2.41,40.0519047619048,5.10116666666667,20,1.3,2.41,48.2,19.25,38
"Center","Government Trail Ridge","2","W","no","yes",2,NA,NA,"","","Government Trail Ridge 2",6.868,7.322,-0.474,5.086,14.67,712.7,163.32,241.9,189.74,87.42,9.89666648705801,9.62333321571351,2.42333340644837,7.72666645050049,19.4899997711182,586.440009117127,158.150003433228,232.740001678466,131.870002746582,53.230001449585,2.11666666666667,16.6190476190476,2.46706586826347,2.41,40.0519047619048,5.10116666666667,20,1.3,2.41,48.2,19.25,38
"Center","Government Trail Ridge","2","W","no","yes",3,NA,NA,"","","Government Trail Ridge 2",6.868,7.322,-0.474,5.086,14.67,712.7,163.32,241.9,189.74,87.42,9.89666648705801,9.62333321571351,2.42333340644837,7.72666645050049,19.4899997711182,586.440009117127,158.150003433228,232.740001678466,131.870002746582,53.230001449585,2.11666666666667,16.6190476190476,2.46706586826347,2.41,40.0519047619048,5.10116666666667,20,1.3,2.41,48.2,19.25,58
"Center","Government Trail Ridge","3","C","no","no",1,NA,NA,"","","Government Trail Ridge 3",6.868,7.322,-0.474,5.086,14.67,712.7,163.32,241.9,189.74,87.42,9.89666648705801,9.62333321571351,2.42333340644837,7.72666645050049,19.4899997711182,586.440009117127,158.150003433228,232.740001678466,131.870002746582,53.230001449585,2.11666666666667,16.6190476190476,2.46706586826347,2.41,40.0519047619048,5.10116666666667,14,1.84615384615385,2.41,33.74,18.5,18
"Center","Government Trail Ridge","3","C","no","no",1,NA,NA,"","","Government Trail Ridge 3",6.868,7.322,-0.474,5.086,14.67,712.7,163.32,241.9,189.74,87.42,9.89666648705801,9.62333321571351,2.42333340644837,7.72666645050049,19.4899997711182,586.440009117127,158.150003433228,232.740001678466,131.870002746582,53.230001449585,2.11666666666667,16.6190476190476,2.46706586826347,2.41,40.0519047619048,5.10116666666667,14,1.84615384615385,2.41,33.74,18.5,18
"Center","Government Trail Ridge","3","C","no","no",1,NA,NA,"","","Government Trail Ridge 3",6.868,7.322,-0.474,5.086,14.67,712.7,163.32,241.9,189.74,87.42,9.89666648705801,9.62333321571351,2.42333340644837,7.72666645050049,19.4899997711182,586.440009117127,158.150003433228,232.740001678466,131.870002746582,53.230001449585,2.11666666666667,16.6190476190476,2.46706586826347,2.41,40.0519047619048,5.10116666666667,14,1.84615384615385,2.41,33.74,18.5,18
"Center","Government Trail Ridge","3","C","no","no",1,NA,NA,"","","Government Trail Ridge 3",6.868,7.322,-0.474,5.086,14.67,712.7,163.32,241.9,189.74,87.42,9.89666648705801,9.62333321571351,2.42333340644837,7.72666645050049,19.4899997711182,586.440009117127,158.150003433228,232.740001678466,131.870002746582,53.230001449585,2.11666666666667,16.6190476190476,2.46706586826347,2.41,40.0519047619048,5.10116666666667,14,1.84615384615385,2.41,33.74,18.5,18
"Center","Government Trail Ridge","3","C","no","no",1,NA,NA,"","","Government Trail Ridge 3",6.868,7.322,-0.474,5.086,14.67,712.7,163.32,241.9,189.74,87.42,9.89666648705801,9.62333321571351,2.42333340644837,7.72666645050049,19.4899997711182,586.440009117127,158.150003433228,232.740001678466,131.870002746582,53.230001449585,2.11666666666667,16.6190476190476,2.46706586826347,2.41,40.0519047619048,5.10116666666667,14,1.84615384615385,2.41,33.74,18.5,18
"Center","Government Trail Ridge","3","C","no","no",1,NA,NA,"","","Government Trail Ridge 3",6.868,7.322,-0.474,5.086,14.67,712.7,163.32,241.9,189.74,87.42,9.89666648705801,9.62333321571351,2.42333340644837,7.72666645050049,19.4899997711182,586.440009117127,158.150003433228,232.740001678466,131.870002746582,53.230001449585,2.11666666666667,16.6190476190476,2.46706586826347,2.41,40.0519047619048,5.10116666666667,14,1.84615384615385,2.41,33.74,18.5,18
"Center","Government Trail Ridge","3","C","no","no",1,NA,NA,"","","Government Trail Ridge 3",6.868,7.322,-0.474,5.086,14.67,712.7,163.32,241.9,189.74,87.42,9.89666648705801,9.62333321571351,2.42333340644837,7.72666645050049,19.4899997711182,586.440009117127,158.150003433228,232.740001678466,131.870002746582,53.230001449585,2.11666666666667,16.6190476190476,2.46706586826347,2.41,40.0519047619048,5.10116666666667,14,1.84615384615385,2.41,33.74,18.5,18
"Center","Government Trail Ridge","3","C","no","no",2,NA,NA,"","","Government Trail Ridge 3",6.868,7.322,-0.474,5.086,14.67,712.7,163.32,241.9,189.74,87.42,9.89666648705801,9.62333321571351,2.42333340644837,7.72666645050049,19.4899997711182,586.440009117127,158.150003433228,232.740001678466,131.870002746582,53.230001449585,2.11666666666667,16.6190476190476,2.46706586826347,2.41,40.0519047619048,5.10116666666667,14,1.84615384615385,2.41,33.74,18.5,37
"Center","Government Trail Ridge","3","C","no","no",2,NA,NA,"","","Government Trail Ridge 3",6.868,7.322,-0.474,5.086,14.67,712.7,163.32,241.9,189.74,87.42,9.89666648705801,9.62333321571351,2.42333340644837,7.72666645050049,19.4899997711182,586.440009117127,158.150003433228,232.740001678466,131.870002746582,53.230001449585,2.11666666666667,16.6190476190476,2.46706586826347,2.41,40.0519047619048,5.10116666666667,14,1.84615384615385,2.41,33.74,18.5,37
"Center","Government Trail Ridge","3","C","no","no",2,NA,NA,"","","Government Trail Ridge 3",6.868,7.322,-0.474,5.086,14.67,712.7,163.32,241.9,189.74,87.42,9.89666648705801,9.62333321571351,2.42333340644837,7.72666645050049,19.4899997711182,586.440009117127,158.150003433228,232.740001678466,131.870002746582,53.230001449585,2.11666666666667,16.6190476190476,2.46706586826347,2.41,40.0519047619048,5.10116666666667,14,1.84615384615385,2.41,33.74,18.5,37
"Center","Government Trail Ridge","3","C","no","no",2,NA,NA,"","","Government Trail Ridge 3",6.868,7.322,-0.474,5.086,14.67,712.7,163.32,241.9,189.74,87.42,9.89666648705801,9.62333321571351,2.42333340644837,7.72666645050049,19.4899997711182,586.440009117127,158.150003433228,232.740001678466,131.870002746582,53.230001449585,2.11666666666667,16.6190476190476,2.46706586826347,2.41,40.0519047619048,5.10116666666667,14,1.84615384615385,2.41,33.74,18.5,37
"Center","Government Trail Ridge","3","C","no","no",4,NA,NA,"","","Government Trail Ridge 3",6.868,7.322,-0.474,5.086,14.67,712.7,163.32,241.9,189.74,87.42,9.89666648705801,9.62333321571351,2.42333340644837,7.72666645050049,19.4899997711182,586.440009117127,158.150003433228,232.740001678466,131.870002746582,53.230001449585,2.11666666666667,16.6190476190476,2.46706586826347,2.41,40.0519047619048,5.10116666666667,14,1.84615384615385,2.41,33.74,18.5,74
"Center","Government Trail Ridge","3","C","no","no",5,NA,NA,"","","Government Trail Ridge 3",6.868,7.322,-0.474,5.086,14.67,712.7,163.32,241.9,189.74,87.42,9.89666648705801,9.62333321571351,2.42333340644837,7.72666645050049,19.4899997711182,586.440009117127,158.150003433228,232.740001678466,131.870002746582,53.230001449585,2.11666666666667,16.6190476190476,2.46706586826347,2.41,40.0519047619048,5.10116666666667,14,1.84615384615385,2.41,33.74,18.5,92
"Center","Government Trail Ridge","3","W","no","yes",1,NA,NA,"","","Government Trail Ridge 3",6.868,7.322,-0.474,5.086,14.67,712.7,163.32,241.9,189.74,87.42,9.89666648705801,9.62333321571351,2.42333340644837,7.72666645050049,19.4899997711182,586.440009117127,158.150003433228,232.740001678466,131.870002746582,53.230001449585,2.11666666666667,16.6190476190476,2.46706586826347,2.41,40.0519047619048,5.10116666666667,16,1.75,2.41,38.56,20.5,20
"Center","Government Trail Ridge","3","W","no","yes",1,NA,NA,"","","Government Trail Ridge 3",6.868,7.322,-0.474,5.086,14.67,712.7,163.32,241.9,189.74,87.42,9.89666648705801,9.62333321571351,2.42333340644837,7.72666645050049,19.4899997711182,586.440009117127,158.150003433228,232.740001678466,131.870002746582,53.230001449585,2.11666666666667,16.6190476190476,2.46706586826347,2.41,40.0519047619048,5.10116666666667,16,1.75,2.41,38.56,20.5,20
"Center","Government Trail Ridge","3","W","no","yes",1,NA,NA,"","","Government Trail Ridge 3",6.868,7.322,-0.474,5.086,14.67,712.7,163.32,241.9,189.74,87.42,9.89666648705801,9.62333321571351,2.42333340644837,7.72666645050049,19.4899997711182,586.440009117127,158.150003433228,232.740001678466,131.870002746582,53.230001449585,2.11666666666667,16.6190476190476,2.46706586826347,2.41,40.0519047619048,5.10116666666667,16,1.75,2.41,38.56,20.5,20
"Center","Government Trail Ridge","3","W","no","yes",1,NA,NA,"","","Government Trail Ridge 3",6.868,7.322,-0.474,5.086,14.67,712.7,163.32,241.9,189.74,87.42,9.89666648705801,9.62333321571351,2.42333340644837,7.72666645050049,19.4899997711182,586.440009117127,158.150003433228,232.740001678466,131.870002746582,53.230001449585,2.11666666666667,16.6190476190476,2.46706586826347,2.41,40.0519047619048,5.10116666666667,16,1.75,2.41,38.56,20.5,20
"Center","Government Trail Ridge","3","W","no","yes",1,NA,NA,"","","Government Trail Ridge 3",6.868,7.322,-0.474,5.086,14.67,712.7,163.32,241.9,189.74,87.42,9.89666648705801,9.62333321571351,2.42333340644837,7.72666645050049,19.4899997711182,586.440009117127,158.150003433228,232.740001678466,131.870002746582,53.230001449585,2.11666666666667,16.6190476190476,2.46706586826347,2.41,40.0519047619048,5.10116666666667,16,1.75,2.41,38.56,20.5,20
"Center","Government Trail Ridge","3","W","no","yes",1,NA,NA,"","","Government Trail Ridge 3",6.868,7.322,-0.474,5.086,14.67,712.7,163.32,241.9,189.74,87.42,9.89666648705801,9.62333321571351,2.42333340644837,7.72666645050049,19.4899997711182,586.440009117127,158.150003433228,232.740001678466,131.870002746582,53.230001449585,2.11666666666667,16.6190476190476,2.46706586826347,2.41,40.0519047619048,5.10116666666667,16,1.75,2.41,38.56,20.5,20
"Center","Government Trail Ridge","3","W","no","yes",1,NA,NA,"","","Government Trail Ridge 3",6.868,7.322,-0.474,5.086,14.67,712.7,163.32,241.9,189.74,87.42,9.89666648705801,9.62333321571351,2.42333340644837,7.72666645050049,19.4899997711182,586.440009117127,158.150003433228,232.740001678466,131.870002746582,53.230001449585,2.11666666666667,16.6190476190476,2.46706586826347,2.41,40.0519047619048,5.10116666666667,16,1.75,2.41,38.56,20.5,20
"Center","Government Trail Ridge","3","W","no","yes",2,NA,NA,"","","Government Trail Ridge 3",6.868,7.322,-0.474,5.086,14.67,712.7,163.32,241.9,189.74,87.42,9.89666648705801,9.62333321571351,2.42333340644837,7.72666645050049,19.4899997711182,586.440009117127,158.150003433228,232.740001678466,131.870002746582,53.230001449585,2.11666666666667,16.6190476190476,2.46706586826347,2.41,40.0519047619048,5.10116666666667,16,1.75,2.41,38.56,20.5,41
"Center","Government Trail Ridge","3","W","no","yes",2,NA,NA,"","","Government Trail Ridge 3",6.868,7.322,-0.474,5.086,14.67,712.7,163.32,241.9,189.74,87.42,9.89666648705801,9.62333321571351,2.42333340644837,7.72666645050049,19.4899997711182,586.440009117127,158.150003433228,232.740001678466,131.870002746582,53.230001449585,2.11666666666667,16.6190476190476,2.46706586826347,2.41,40.0519047619048,5.10116666666667,16,1.75,2.41,38.56,20.5,41
"Center","Government Trail Ridge","3","W","no","yes",2,NA,NA,"","","Government Trail Ridge 3",6.868,7.322,-0.474,5.086,14.67,712.7,163.32,241.9,189.74,87.42,9.89666648705801,9.62333321571351,2.42333340644837,7.72666645050049,19.4899997711182,586.440009117127,158.150003433228,232.740001678466,131.870002746582,53.230001449585,2.11666666666667,16.6190476190476,2.46706586826347,2.41,40.0519047619048,5.10116666666667,16,1.75,2.41,38.56,20.5,41
"Center","Government Trail Ridge","3","W","no","yes",2,NA,NA,"","","Government Trail Ridge 3",6.868,7.322,-0.474,5.086,14.67,712.7,163.32,241.9,189.74,87.42,9.89666648705801,9.62333321571351,2.42333340644837,7.72666645050049,19.4899997711182,586.440009117127,158.150003433228,232.740001678466,131.870002746582,53.230001449585,2.11666666666667,16.6190476190476,2.46706586826347,2.41,40.0519047619048,5.10116666666667,16,1.75,2.41,38.56,20.5,41
"Center","Government Trail Ridge","3","W","no","yes",2,NA,NA,"","","Government Trail Ridge 3",6.868,7.322,-0.474,5.086,14.67,712.7,163.32,241.9,189.74,87.42,9.89666648705801,9.62333321571351,2.42333340644837,7.72666645050049,19.4899997711182,586.440009117127,158.150003433228,232.740001678466,131.870002746582,53.230001449585,2.11666666666667,16.6190476190476,2.46706586826347,2.41,40.0519047619048,5.10116666666667,16,1.75,2.41,38.56,20.5,41
"Center","Government Trail Ridge","3","W","no","yes",2,NA,NA,"","","Government Trail Ridge 3",6.868,7.322,-0.474,5.086,14.67,712.7,163.32,241.9,189.74,87.42,9.89666648705801,9.62333321571351,2.42333340644837,7.72666645050049,19.4899997711182,586.440009117127,158.150003433228,232.740001678466,131.870002746582,53.230001449585,2.11666666666667,16.6190476190476,2.46706586826347,2.41,40.0519047619048,5.10116666666667,16,1.75,2.41,38.56,20.5,41
"Center","Government Trail Ridge","3","W","no","yes",2,NA,NA,"","","Government Trail Ridge 3",6.868,7.322,-0.474,5.086,14.67,712.7,163.32,241.9,189.74,87.42,9.89666648705801,9.62333321571351,2.42333340644837,7.72666645050049,19.4899997711182,586.440009117127,158.150003433228,232.740001678466,131.870002746582,53.230001449585,2.11666666666667,16.6190476190476,2.46706586826347,2.41,40.0519047619048,5.10116666666667,16,1.75,2.41,38.56,20.5,41
"Center","Government Trail Ridge","3","W","no","yes",3,NA,NA,"","","Government Trail Ridge 3",6.868,7.322,-0.474,5.086,14.67,712.7,163.32,241.9,189.74,87.42,9.89666648705801,9.62333321571351,2.42333340644837,7.72666645050049,19.4899997711182,586.440009117127,158.150003433228,232.740001678466,131.870002746582,53.230001449585,2.11666666666667,16.6190476190476,2.46706586826347,2.41,40.0519047619048,5.10116666666667,16,1.75,2.41,38.56,20.5,62
"Center","Government Trail Ridge","3","W","no","yes",4,NA,NA,"","","Government Trail Ridge 3",6.868,7.322,-0.474,5.086,14.67,712.7,163.32,241.9,189.74,87.42,9.89666648705801,9.62333321571351,2.42333340644837,7.72666645050049,19.4899997711182,586.440009117127,158.150003433228,232.740001678466,131.870002746582,53.230001449585,2.11666666666667,16.6190476190476,2.46706586826347,2.41,40.0519047619048,5.10116666666667,16,1.75,2.41,38.56,20.5,82
"Center","Government Trail Ridge","4","C","no","no",1,NA,NA,"","","Government Trail Ridge 4",6.868,7.322,-0.474,5.086,14.67,712.7,163.32,241.9,189.74,87.42,9.89666648705801,9.62333321571351,2.42333340644837,7.72666645050049,19.4899997711182,586.440009117127,158.150003433228,232.740001678466,131.870002746582,53.230001449585,2.11666666666667,16.6190476190476,2.46706586826347,2.41,40.0519047619048,5.10116666666667,7,1.71428571428571,2.41,16.87,25.25,25
"Center","Government Trail Ridge","4","C","no","no",1,NA,NA,"","","Government Trail Ridge 4",6.868,7.322,-0.474,5.086,14.67,712.7,163.32,241.9,189.74,87.42,9.89666648705801,9.62333321571351,2.42333340644837,7.72666645050049,19.4899997711182,586.440009117127,158.150003433228,232.740001678466,131.870002746582,53.230001449585,2.11666666666667,16.6190476190476,2.46706586826347,2.41,40.0519047619048,5.10116666666667,7,1.71428571428571,2.41,16.87,25.25,25
"Center","Government Trail Ridge","4","C","no","no",1,NA,NA,"","","Government Trail Ridge 4",6.868,7.322,-0.474,5.086,14.67,712.7,163.32,241.9,189.74,87.42,9.89666648705801,9.62333321571351,2.42333340644837,7.72666645050049,19.4899997711182,586.440009117127,158.150003433228,232.740001678466,131.870002746582,53.230001449585,2.11666666666667,16.6190476190476,2.46706586826347,2.41,40.0519047619048,5.10116666666667,7,1.71428571428571,2.41,16.87,25.25,25
"Center","Government Trail Ridge","4","C","no","no",2,NA,NA,"","","Government Trail Ridge 4",6.868,7.322,-0.474,5.086,14.67,712.7,163.32,241.9,189.74,87.42,9.89666648705801,9.62333321571351,2.42333340644837,7.72666645050049,19.4899997711182,586.440009117127,158.150003433228,232.740001678466,131.870002746582,53.230001449585,2.11666666666667,16.6190476190476,2.46706586826347,2.41,40.0519047619048,5.10116666666667,7,1.71428571428571,2.41,16.87,25.25,50
"Center","Government Trail Ridge","4","C","no","no",2,NA,NA,"","","Government Trail Ridge 4",6.868,7.322,-0.474,5.086,14.67,712.7,163.32,241.9,189.74,87.42,9.89666648705801,9.62333321571351,2.42333340644837,7.72666645050049,19.4899997711182,586.440009117127,158.150003433228,232.740001678466,131.870002746582,53.230001449585,2.11666666666667,16.6190476190476,2.46706586826347,2.41,40.0519047619048,5.10116666666667,7,1.71428571428571,2.41,16.87,25.25,50
"Center","Government Trail Ridge","4","C","no","no",2,NA,NA,"","","Government Trail Ridge 4",6.868,7.322,-0.474,5.086,14.67,712.7,163.32,241.9,189.74,87.42,9.89666648705801,9.62333321571351,2.42333340644837,7.72666645050049,19.4899997711182,586.440009117127,158.150003433228,232.740001678466,131.870002746582,53.230001449585,2.11666666666667,16.6190476190476,2.46706586826347,2.41,40.0519047619048,5.10116666666667,7,1.71428571428571,2.41,16.87,25.25,50
"Center","Government Trail Ridge","4","C","no","no",3,NA,NA,"","","Government Trail Ridge 4",6.868,7.322,-0.474,5.086,14.67,712.7,163.32,241.9,189.74,87.42,9.89666648705801,9.62333321571351,2.42333340644837,7.72666645050049,19.4899997711182,586.440009117127,158.150003433228,232.740001678466,131.870002746582,53.230001449585,2.11666666666667,16.6190476190476,2.46706586826347,2.41,40.0519047619048,5.10116666666667,7,1.71428571428571,2.41,16.87,25.25,76
"Center","Government Trail Ridge","4","P","yes","no",1,NA,NA,"","","Government Trail Ridge 4",6.868,7.322,-0.474,5.086,14.67,712.7,163.32,241.9,189.74,87.42,9.89666648705801,9.62333321571351,2.42333340644837,7.72666645050049,19.4899997711182,586.440009117127,158.150003433228,232.740001678466,131.870002746582,53.230001449585,2.11666666666667,16.6190476190476,2.46706586826347,2.41,40.0519047619048,5.10116666666667,14,2.45454545454545,2.41,33.74,3,3
"Center","Government Trail Ridge","4","P","yes","no",2,NA,NA,"","","Government Trail Ridge 4",6.868,7.322,-0.474,5.086,14.67,712.7,163.32,241.9,189.74,87.42,9.89666648705801,9.62333321571351,2.42333340644837,7.72666645050049,19.4899997711182,586.440009117127,158.150003433228,232.740001678466,131.870002746582,53.230001449585,2.11666666666667,16.6190476190476,2.46706586826347,2.41,40.0519047619048,5.10116666666667,14,2.45454545454545,2.41,33.74,3,6
"Center","Government Trail Ridge","4","P","yes","no",2,NA,NA,"","","Government Trail Ridge 4",6.868,7.322,-0.474,5.086,14.67,712.7,163.32,241.9,189.74,87.42,9.89666648705801,9.62333321571351,2.42333340644837,7.72666645050049,19.4899997711182,586.440009117127,158.150003433228,232.740001678466,131.870002746582,53.230001449585,2.11666666666667,16.6190476190476,2.46706586826347,2.41,40.0519047619048,5.10116666666667,14,2.45454545454545,2.41,33.74,3,6
"Center","Government Trail Ridge","4","P","yes","no",2,NA,NA,"","","Government Trail Ridge 4",6.868,7.322,-0.474,5.086,14.67,712.7,163.32,241.9,189.74,87.42,9.89666648705801,9.62333321571351,2.42333340644837,7.72666645050049,19.4899997711182,586.440009117127,158.150003433228,232.740001678466,131.870002746582,53.230001449585,2.11666666666667,16.6190476190476,2.46706586826347,2.41,40.0519047619048,5.10116666666667,14,2.45454545454545,2.41,33.74,3,6
"Center","Government Trail Ridge","4","P","yes","no",2,NA,NA,"","","Government Trail Ridge 4",6.868,7.322,-0.474,5.086,14.67,712.7,163.32,241.9,189.74,87.42,9.89666648705801,9.62333321571351,2.42333340644837,7.72666645050049,19.4899997711182,586.440009117127,158.150003433228,232.740001678466,131.870002746582,53.230001449585,2.11666666666667,16.6190476190476,2.46706586826347,2.41,40.0519047619048,5.10116666666667,14,2.45454545454545,2.41,33.74,3,6
"Center","Government Trail Ridge","4","P","yes","no",2,NA,NA,"","","Government Trail Ridge 4",6.868,7.322,-0.474,5.086,14.67,712.7,163.32,241.9,189.74,87.42,9.89666648705801,9.62333321571351,2.42333340644837,7.72666645050049,19.4899997711182,586.440009117127,158.150003433228,232.740001678466,131.870002746582,53.230001449585,2.11666666666667,16.6190476190476,2.46706586826347,2.41,40.0519047619048,5.10116666666667,14,2.45454545454545,2.41,33.74,3,6
"Center","Government Trail Ridge","4","P","yes","no",2,NA,NA,"","","Government Trail Ridge 4",6.868,7.322,-0.474,5.086,14.67,712.7,163.32,241.9,189.74,87.42,9.89666648705801,9.62333321571351,2.42333340644837,7.72666645050049,19.4899997711182,586.440009117127,158.150003433228,232.740001678466,131.870002746582,53.230001449585,2.11666666666667,16.6190476190476,2.46706586826347,2.41,40.0519047619048,5.10116666666667,14,2.45454545454545,2.41,33.74,3,6
"Center","Government Trail Ridge","4","P","yes","no",2,NA,NA,"","","Government Trail Ridge 4",6.868,7.322,-0.474,5.086,14.67,712.7,163.32,241.9,189.74,87.42,9.89666648705801,9.62333321571351,2.42333340644837,7.72666645050049,19.4899997711182,586.440009117127,158.150003433228,232.740001678466,131.870002746582,53.230001449585,2.11666666666667,16.6190476190476,2.46706586826347,2.41,40.0519047619048,5.10116666666667,14,2.45454545454545,2.41,33.74,3,6
"Center","Government Trail Ridge","4","P","yes","no",3,NA,NA,"","","Government Trail Ridge 4",6.868,7.322,-0.474,5.086,14.67,712.7,163.32,241.9,189.74,87.42,9.89666648705801,9.62333321571351,2.42333340644837,7.72666645050049,19.4899997711182,586.440009117127,158.150003433228,232.740001678466,131.870002746582,53.230001449585,2.11666666666667,16.6190476190476,2.46706586826347,2.41,40.0519047619048,5.10116666666667,14,2.45454545454545,2.41,33.74,3,9
"Center","Government Trail Ridge","4","P","yes","no",4,NA,NA,"","","Government Trail Ridge 4",6.868,7.322,-0.474,5.086,14.67,712.7,163.32,241.9,189.74,87.42,9.89666648705801,9.62333321571351,2.42333340644837,7.72666645050049,19.4899997711182,586.440009117127,158.150003433228,232.740001678466,131.870002746582,53.230001449585,2.11666666666667,16.6190476190476,2.46706586826347,2.41,40.0519047619048,5.10116666666667,14,2.45454545454545,2.41,33.74,3,12
"Center","Government Trail Ridge","4","P","yes","no",5,NA,NA,"","","Government Trail Ridge 4",6.868,7.322,-0.474,5.086,14.67,712.7,163.32,241.9,189.74,87.42,9.89666648705801,9.62333321571351,2.42333340644837,7.72666645050049,19.4899997711182,586.440009117127,158.150003433228,232.740001678466,131.870002746582,53.230001449585,2.11666666666667,16.6190476190476,2.46706586826347,2.41,40.0519047619048,5.10116666666667,14,2.45454545454545,2.41,33.74,3,15
"Center","Government Trail Ridge","4","PW","yes","yes",1,NA,NA,"","","Government Trail Ridge 4",6.868,7.322,-0.474,5.086,14.67,712.7,163.32,241.9,189.74,87.42,9.89666648705801,9.62333321571351,2.42333340644837,7.72666645050049,19.4899997711182,586.440009117127,158.150003433228,232.740001678466,131.870002746582,53.230001449585,2.11666666666667,16.6190476190476,2.46706586826347,2.41,40.0519047619048,5.10116666666667,10,1.6,2.41,24.1,5.75,6
"Center","Government Trail Ridge","4","PW","yes","yes",1,NA,NA,"","","Government Trail Ridge 4",6.868,7.322,-0.474,5.086,14.67,712.7,163.32,241.9,189.74,87.42,9.89666648705801,9.62333321571351,2.42333340644837,7.72666645050049,19.4899997711182,586.440009117127,158.150003433228,232.740001678466,131.870002746582,53.230001449585,2.11666666666667,16.6190476190476,2.46706586826347,2.41,40.0519047619048,5.10116666666667,10,1.6,2.41,24.1,5.75,6
"Center","Government Trail Ridge","4","PW","yes","yes",1,NA,NA,"","","Government Trail Ridge 4",6.868,7.322,-0.474,5.086,14.67,712.7,163.32,241.9,189.74,87.42,9.89666648705801,9.62333321571351,2.42333340644837,7.72666645050049,19.4899997711182,586.440009117127,158.150003433228,232.740001678466,131.870002746582,53.230001449585,2.11666666666667,16.6190476190476,2.46706586826347,2.41,40.0519047619048,5.10116666666667,10,1.6,2.41,24.1,5.75,6
"Center","Government Trail Ridge","4","PW","yes","yes",1,NA,NA,"","","Government Trail Ridge 4",6.868,7.322,-0.474,5.086,14.67,712.7,163.32,241.9,189.74,87.42,9.89666648705801,9.62333321571351,2.42333340644837,7.72666645050049,19.4899997711182,586.440009117127,158.150003433228,232.740001678466,131.870002746582,53.230001449585,2.11666666666667,16.6190476190476,2.46706586826347,2.41,40.0519047619048,5.10116666666667,10,1.6,2.41,24.1,5.75,6
"Center","Government Trail Ridge","4","PW","yes","yes",1,NA,NA,"","","Government Trail Ridge 4",6.868,7.322,-0.474,5.086,14.67,712.7,163.32,241.9,189.74,87.42,9.89666648705801,9.62333321571351,2.42333340644837,7.72666645050049,19.4899997711182,586.440009117127,158.150003433228,232.740001678466,131.870002746582,53.230001449585,2.11666666666667,16.6190476190476,2.46706586826347,2.41,40.0519047619048,5.10116666666667,10,1.6,2.41,24.1,5.75,6
"Center","Government Trail Ridge","4","PW","yes","yes",1,NA,NA,"","","Government Trail Ridge 4",6.868,7.322,-0.474,5.086,14.67,712.7,163.32,241.9,189.74,87.42,9.89666648705801,9.62333321571351,2.42333340644837,7.72666645050049,19.4899997711182,586.440009117127,158.150003433228,232.740001678466,131.870002746582,53.230001449585,2.11666666666667,16.6190476190476,2.46706586826347,2.41,40.0519047619048,5.10116666666667,10,1.6,2.41,24.1,5.75,6
"Center","Government Trail Ridge","4","PW","yes","yes",1,NA,NA,"","","Government Trail Ridge 4",6.868,7.322,-0.474,5.086,14.67,712.7,163.32,241.9,189.74,87.42,9.89666648705801,9.62333321571351,2.42333340644837,7.72666645050049,19.4899997711182,586.440009117127,158.150003433228,232.740001678466,131.870002746582,53.230001449585,2.11666666666667,16.6190476190476,2.46706586826347,2.41,40.0519047619048,5.10116666666667,10,1.6,2.41,24.1,5.75,6
"Center","Government Trail Ridge","4","PW","yes","yes",2,NA,NA,"","","Government Trail Ridge 4",6.868,7.322,-0.474,5.086,14.67,712.7,163.32,241.9,189.74,87.42,9.89666648705801,9.62333321571351,2.42333340644837,7.72666645050049,19.4899997711182,586.440009117127,158.150003433228,232.740001678466,131.870002746582,53.230001449585,2.11666666666667,16.6190476190476,2.46706586826347,2.41,40.0519047619048,5.10116666666667,10,1.6,2.41,24.1,5.75,12
